"Time","Field"
2021-06-09 15:54:00,"Ault"
2021-06-09 15:56:00,"Ault"
2021-06-09 15:58:00,"Ault"
2021-06-09 16:00:00,"Ault"
2021-06-09 16:11:00,"Ault"
2021-06-09 16:11:00,"Ault"
2021-06-09 16:37:00,"Ault"
2021-06-09 16:42:00,"Ault"
2021-06-09 16:42:00,"Ault"
2021-06-09 16:52:00,"Ault"
2021-06-09 16:53:00,"Ault"
2021-06-09 16:54:00,"Ault"
2021-06-09 16:57:00,"Ault"
2021-06-09 17:05:00,"Ault"
2021-06-09 17:07:00,"Ault"
2021-06-09 17:08:00,"Ault"
2021-06-09 17:09:00,"Ault"
2021-06-09 17:10:00,"Ault"
2021-06-09 17:11:00,"Ault"
2021-06-09 17:12:00,"Ault"
2021-06-09 17:13:00,"Ault"
2021-06-09 17:14:00,"Ault"
2021-06-09 17:16:00,"Ault"
2021-06-09 17:17:00,"Ault"
2021-06-09 17:18:00,"Ault"
2021-06-09 17:19:00,"Ault"
2021-06-09 17:20:00,"Ault"
2021-06-09 17:22:00,"Ault"
2021-06-09 17:23:00,"Ault"
2021-06-09 17:30:00,"Ault"
2021-06-09 17:30:00,"Ault"
2021-06-09 17:47:00,"Ault"
2021-06-09 17:47:00,"Ault"
2021-06-09 17:47:00,"Ault"
2021-06-09 18:04:00,"Ault"
2021-06-09 18:05:00,"Ault"
2021-06-09 18:07:00,"Ault"
2021-06-09 18:09:00,"Ault"
2021-06-09 18:11:00,"Ault"
2021-06-09 18:25:00,"Ault"
2021-06-09 18:28:00,"Ault"
2021-06-09 18:28:00,"Ault"
2021-06-09 18:29:00,"Ault"
2021-06-09 18:31:00,"Ault"
2021-06-09 18:33:00,"Ault"
2021-06-09 19:03:00,"Ault"
2021-06-09 19:04:00,"Ault"
2021-06-09 19:16:00,"Ault"
2021-06-09 19:26:00,"Ault"
2021-06-09 19:33:00,"Ault"
2021-06-09 19:33:00,"Ault"
2021-06-09 19:34:00,"Ault"
2021-06-09 19:34:00,"Ault"
2021-06-09 19:40:00,"Ault"
2021-06-09 20:13:00,"Ault"
2021-06-09 20:13:00,"Ault"
2021-06-09 20:14:00,"Ault"
2021-06-09 20:15:00,"Ault"
2021-06-09 20:16:00,"Ault"
2021-06-09 20:17:00,"Ault"
2021-06-09 20:17:00,"Ault"
2021-06-09 20:19:00,"Ault"
2021-06-09 20:20:00,"Ault"
2021-06-09 20:21:00,"Ault"
2021-06-09 20:22:00,"Ault"
2021-06-09 20:23:00,"Ault"
2021-06-09 20:23:00,"Ault"
2021-06-09 20:24:00,"Ault"
2021-06-09 20:25:00,"Ault"
2021-06-09 20:26:00,"Ault"
2021-06-09 20:27:00,"Ault"
2021-06-09 20:28:00,"Ault"
2021-06-09 20:29:00,"Ault"
2021-06-09 20:31:00,"Ault"
2021-06-09 20:32:00,"Ault"
2021-06-09 20:33:00,"Ault"
2021-06-09 20:34:00,"Ault"
2021-06-09 20:36:00,"Ault"
2021-06-09 20:37:00,"Ault"
2021-06-09 20:39:00,"Ault"
2021-06-09 20:39:00,"Ault"
2021-06-09 20:42:00,"Ault"
2021-06-09 21:02:00,"Ault"
2021-06-09 21:04:00,"Ault"
2021-06-09 21:07:00,"Ault"
2021-06-09 21:08:00,"Ault"
2021-06-09 21:10:00,"Ault"
2021-06-09 21:12:00,"Ault"
2021-06-09 21:15:00,"Ault"
2021-06-09 21:16:00,"Ault"
2021-06-09 21:17:00,"Ault"
2021-06-09 21:19:00,"Ault"
2021-06-09 21:19:00,"Ault"
2021-06-09 21:20:00,"Ault"
2021-06-09 21:21:00,"Ault"
2021-06-09 21:22:00,"Ault"
2021-06-09 21:22:00,"Ault"
2021-06-09 21:24:00,"Ault"
2021-06-09 21:25:00,"Ault"
2021-06-09 21:26:00,"Ault"
2021-06-09 21:27:00,"Ault"
2021-06-09 21:28:00,"Ault"
2021-06-09 21:29:00,"Ault"
2021-06-09 21:30:00,"Ault"
2021-06-09 21:32:00,"Ault"
2021-06-09 21:33:00,"Ault"
2021-06-09 21:34:00,"Ault"
2021-06-09 21:35:00,"Ault"
2021-06-09 21:37:00,"Ault"
2021-06-09 21:39:00,"Ault"
2021-06-09 21:41:00,"Ault"
2021-06-09 21:42:00,"Ault"
2021-06-09 21:42:00,"Ault"
2021-06-09 21:42:00,"Ault"
2021-06-09 21:44:00,"Ault"
2021-06-09 21:46:00,"Ault"
2021-06-09 21:48:00,"Ault"
2021-06-09 21:50:00,"Ault"
2021-06-09 21:53:00,"Ault"
2021-06-09 22:07:00,"Ault"
2021-06-09 22:12:00,"Ault"
2021-06-09 22:16:00,"Ault"
2021-06-09 22:20:00,"Ault"
2021-06-09 22:23:00,"Ault"
2021-06-09 22:39:00,"Ault"
2021-06-09 22:47:00,"Ault"
2021-06-09 22:52:00,"Ault"
2021-06-09 22:57:00,"Ault"
2021-06-09 22:59:00,"Ault"
2021-06-09 23:12:00,"Ault"
2021-06-09 23:24:00,"Ault"
2021-06-09 23:32:00,"Ault"
2021-06-09 23:36:00,"Ault"
2021-06-09 23:50:00,"Ault"
2021-06-09 23:51:00,"Ault"
2021-06-09 23:53:00,"Ault"
2021-06-09 23:53:00,"Ault"
2021-06-10 07:28:00,"Ault"
2021-06-10 08:14:00,"Ault"
2021-06-10 08:54:00,"Ault"
2021-06-10 08:56:00,"Ault"
2021-06-10 08:57:00,"Ault"
2021-06-10 09:02:00,"Ault"
2021-06-10 09:06:00,"Ault"
2021-06-10 09:11:00,"Ault"
2021-06-10 09:22:00,"Ault"
2021-06-10 09:22:00,"Ault"
2021-06-10 09:22:00,"Ault"
2021-06-10 09:25:00,"Ault"
2021-06-10 09:29:00,"Ault"
2021-06-10 09:31:00,"Ault"
2021-06-10 09:33:00,"Ault"
2021-06-10 09:35:00,"Ault"
2021-06-10 09:35:00,"Ault"
2021-06-10 09:37:00,"Ault"
2021-06-10 09:39:00,"Ault"
2021-06-10 09:43:00,"Ault"
2021-06-10 09:44:00,"Ault"
2021-06-10 09:46:00,"Ault"
2021-06-10 09:49:00,"Ault"
2021-06-10 09:50:00,"Ault"
2021-06-10 09:50:00,"Ault"
2021-06-10 09:52:00,"Ault"
2021-06-10 09:54:00,"Ault"
2021-06-10 09:54:00,"Ault"
2021-06-10 09:54:00,"Ault"
2021-06-10 09:57:00,"Ault"
2021-06-10 09:58:00,"Ault"
2021-06-10 10:01:00,"Ault"
2021-06-10 10:02:00,"Ault"
2021-06-10 10:05:00,"Ault"
2021-06-10 10:05:00,"Ault"
2021-06-10 10:07:00,"Ault"
2021-06-10 10:08:00,"Ault"
2021-06-10 10:10:00,"Ault"
2021-06-10 10:12:00,"Ault"
2021-06-10 10:13:00,"Ault"
2021-06-10 10:13:00,"Ault"
2021-06-10 10:14:00,"Ault"
2021-06-10 10:15:00,"Ault"
2021-06-10 10:15:00,"Ault"
2021-06-10 10:17:00,"Ault"
2021-06-10 10:19:00,"Ault"
2021-06-10 10:21:00,"Ault"
2021-06-10 10:22:00,"Ault"
2021-06-10 10:27:00,"Ault"
2021-06-10 10:31:00,"Ault"
2021-06-10 10:35:00,"Ault"
2021-06-10 10:38:00,"Ault"
2021-06-10 10:41:00,"Ault"
2021-06-10 10:43:00,"Ault"
2021-06-10 10:45:00,"Ault"
2021-06-10 10:45:00,"Ault"
2021-06-10 10:47:00,"Ault"
2021-06-10 10:47:00,"Ault"
2021-06-10 10:50:00,"Ault"
2021-06-10 10:51:00,"Ault"
2021-06-10 10:51:00,"Ault"
2021-06-10 10:52:00,"Ault"
2021-06-10 10:53:00,"Ault"
2021-06-10 10:53:00,"Ault"
2021-06-10 10:54:00,"Ault"
2021-06-10 10:56:00,"Ault"
2021-06-10 10:57:00,"Ault"
2021-06-10 10:58:00,"Ault"
2021-06-10 10:59:00,"Ault"
2021-06-10 11:01:00,"Ault"
2021-06-10 11:01:00,"Ault"
2021-06-10 11:03:00,"Ault"
2021-06-10 11:07:00,"Ault"
2021-06-10 11:10:00,"Ault"
2021-06-10 11:12:00,"Ault"
2021-06-10 11:14:00,"Ault"
2021-06-10 11:15:00,"Ault"
2021-06-10 11:15:00,"Ault"
2021-06-10 11:16:00,"Ault"
2021-06-10 11:18:00,"Ault"
2021-06-10 11:20:00,"Ault"
2021-06-10 11:22:00,"Ault"
2021-06-10 11:25:00,"Ault"
2021-06-10 11:29:00,"Ault"
2021-06-10 11:31:00,"Ault"
2021-06-10 11:31:00,"Ault"
2021-06-10 11:34:00,"Ault"
2021-06-10 11:35:00,"Ault"
2021-06-10 11:36:00,"Ault"
2021-06-10 11:37:00,"Ault"
2021-06-10 11:38:00,"Ault"
2021-06-10 11:39:00,"Ault"
2021-06-10 11:40:00,"Ault"
2021-06-10 11:43:00,"Ault"
2021-06-10 11:47:00,"Ault"
2021-06-10 11:47:00,"Ault"
2021-06-10 11:49:00,"Ault"
2021-06-10 11:51:00,"Ault"
2021-06-10 11:52:00,"Ault"
2021-06-10 11:53:00,"Ault"
2021-06-10 11:53:00,"Ault"
2021-06-10 11:54:00,"Ault"
2021-06-10 11:56:00,"Ault"
2021-06-10 11:56:00,"Ault"
2021-06-10 11:58:00,"Ault"
2021-06-10 12:00:00,"Ault"
2021-06-10 12:01:00,"Ault"
2021-06-10 12:04:00,"Ault"
2021-06-10 12:06:00,"Ault"
2021-06-10 12:07:00,"Ault"
2021-06-10 12:08:00,"Ault"
2021-06-10 12:09:00,"Ault"
2021-06-10 12:10:00,"Ault"
2021-06-10 12:13:00,"Ault"
2021-06-10 12:26:00,"Ault"
2021-06-10 12:28:00,"Ault"
2021-06-10 12:30:00,"Ault"
2021-06-10 12:31:00,"Ault"
2021-06-10 12:36:00,"Ault"
2021-06-10 12:40:00,"Ault"
2021-06-10 12:46:00,"Ault"
2021-06-10 12:46:00,"Ault"
2021-06-10 12:46:00,"Ault"
2021-06-10 12:46:00,"Ault"
2021-06-10 12:48:00,"Ault"
2021-06-10 12:49:00,"Ault"
2021-06-10 12:51:00,"Ault"
2021-06-10 12:58:00,"Ault"
2021-06-10 12:58:00,"Ault"
2021-06-10 13:00:00,"Ault"
2021-06-10 13:02:00,"Ault"
2021-06-10 13:02:00,"Ault"
2021-06-10 13:04:00,"Ault"
2021-06-10 13:04:00,"Ault"
2021-06-10 13:07:00,"Ault"
2021-06-10 13:15:00,"Ault"
2021-06-10 13:15:00,"Ault"
2021-06-10 13:18:00,"Ault"
2021-06-10 13:21:00,"Ault"
2021-06-10 13:23:00,"Ault"
2021-06-10 13:25:00,"Ault"
2021-06-10 13:27:00,"Ault"
2021-06-10 13:27:00,"Ault"
2021-06-10 13:29:00,"Ault"
2021-06-10 13:29:00,"Ault"
2021-06-10 13:31:00,"Ault"
2021-06-10 13:33:00,"Ault"
2021-06-10 13:34:00,"Ault"
2021-06-10 13:36:00,"Ault"
2021-06-10 13:37:00,"Ault"
2021-06-10 13:39:00,"Ault"
2021-06-10 13:41:00,"Ault"
2021-06-10 13:41:00,"Ault"
2021-06-10 13:42:00,"Ault"
2021-06-10 13:42:00,"Ault"
2021-06-10 13:44:00,"Ault"
2021-06-10 13:45:00,"Ault"
2021-06-10 13:46:00,"Ault"
2021-06-10 13:46:00,"Ault"
2021-06-10 13:47:00,"Ault"
2021-06-10 13:52:00,"Ault"
2021-06-10 13:53:00,"Ault"
2021-06-10 13:53:00,"Ault"
2021-06-10 13:54:00,"Ault"
2021-06-10 14:02:00,"Ault"
2021-06-10 14:04:00,"Ault"
2021-06-10 14:04:00,"Ault"
2021-06-10 14:09:00,"Ault"
2021-06-10 14:10:00,"Ault"
2021-06-10 14:12:00,"Ault"
2021-06-10 14:13:00,"Ault"
2021-06-10 14:18:00,"Ault"
2021-06-10 14:20:00,"Ault"
2021-06-10 14:21:00,"Ault"
2021-06-10 14:22:00,"Ault"
2021-06-10 14:24:00,"Ault"
2021-06-10 14:26:00,"Ault"
2021-06-10 14:27:00,"Ault"
2021-06-10 14:27:00,"Ault"
2021-06-10 14:27:00,"Ault"
2021-06-10 14:29:00,"Ault"
2021-06-10 14:29:00,"Ault"
2021-06-10 14:30:00,"Ault"
2021-06-10 14:31:00,"Ault"
2021-06-10 14:31:00,"Ault"
2021-06-10 14:31:00,"Ault"
2021-06-10 14:32:00,"Ault"
2021-06-10 14:34:00,"Ault"
2021-06-10 14:36:00,"Ault"
2021-06-10 14:37:00,"Ault"
2021-06-10 14:38:00,"Ault"
2021-06-10 14:41:00,"Ault"
2021-06-10 14:42:00,"Ault"
2021-06-10 14:43:00,"Ault"
2021-06-10 14:45:00,"Ault"
2021-06-10 14:46:00,"Ault"
2021-06-10 14:46:00,"Ault"
2021-06-10 14:47:00,"Ault"
2021-06-10 14:47:00,"Ault"
2021-06-10 14:49:00,"Ault"
2021-06-10 14:52:00,"Ault"
2021-06-10 14:53:00,"Ault"
2021-06-10 14:56:00,"Ault"
2021-06-10 15:01:00,"Ault"
2021-06-10 15:02:00,"Ault"
2021-06-10 15:02:00,"Ault"
2021-06-10 15:05:00,"Ault"
2021-06-10 15:06:00,"Ault"
2021-06-10 15:07:00,"Ault"
2021-06-10 15:12:00,"Ault"
2021-06-10 15:13:00,"Ault"
2021-06-10 15:14:00,"Ault"
2021-06-10 15:17:00,"Ault"
2021-06-10 15:18:00,"Ault"
2021-06-10 15:21:00,"Ault"
2021-06-10 15:22:00,"Ault"
2021-06-10 15:23:00,"Ault"
2021-06-10 15:23:00,"Ault"
2021-06-10 15:23:00,"Ault"
2021-06-10 15:25:00,"Ault"
2021-06-10 15:26:00,"Ault"
2021-06-10 15:28:00,"Ault"
2021-06-10 15:28:00,"Ault"
2021-06-10 15:28:00,"Ault"
2021-06-10 15:29:00,"Ault"
2021-06-10 15:29:00,"Ault"
2021-06-10 15:30:00,"Ault"
2021-06-10 15:35:00,"Ault"
2021-06-10 15:35:00,"Ault"
2021-06-10 15:39:00,"Ault"
2021-06-10 15:48:00,"Ault"
2021-06-10 15:52:00,"Ault"
2021-06-10 15:53:00,"Ault"
2021-06-10 15:54:00,"Ault"
2021-06-10 15:55:00,"Ault"
2021-06-10 15:55:00,"Ault"
2021-06-10 15:56:00,"Ault"
2021-06-10 15:57:00,"Ault"
2021-06-10 15:57:00,"Ault"
2021-06-10 15:59:00,"Ault"
2021-06-10 15:59:00,"Ault"
2021-06-10 16:01:00,"Ault"
2021-06-10 16:02:00,"Ault"
2021-06-10 16:06:00,"Ault"
2021-06-10 16:08:00,"Ault"
2021-06-10 16:09:00,"Ault"
2021-06-10 16:09:00,"Ault"
2021-06-10 16:12:00,"Ault"
2021-06-10 16:15:00,"Ault"
2021-06-10 16:17:00,"Ault"
2021-06-10 16:19:00,"Ault"
2021-06-10 16:21:00,"Ault"
2021-06-10 16:22:00,"Ault"
2021-06-10 16:22:00,"Ault"
2021-06-10 16:22:00,"Ault"
2021-06-10 16:24:00,"Ault"
2021-06-10 16:26:00,"Ault"
2021-06-10 16:32:00,"Ault"
2021-06-10 16:33:00,"Ault"
2021-06-10 16:34:00,"Ault"
2021-06-10 16:36:00,"Ault"
2021-06-10 16:39:00,"Ault"
2021-06-10 16:44:00,"Ault"
2021-06-10 17:03:00,"Ault"
2021-06-10 17:05:00,"Ault"
2021-06-10 17:07:00,"Ault"
2021-06-10 17:10:00,"Ault"
2021-06-10 17:11:00,"Ault"
2021-06-10 17:11:00,"Ault"
2021-06-10 17:11:00,"Ault"
2021-06-10 17:13:00,"Ault"
2021-06-10 17:15:00,"Ault"
2021-06-10 17:16:00,"Ault"
2021-06-10 17:23:00,"Ault"
2021-06-10 17:32:00,"Ault"
2021-06-10 17:34:00,"Ault"
2021-06-10 17:34:00,"Ault"
2021-06-10 17:36:00,"Ault"
2021-06-10 17:47:00,"Ault"
2021-06-10 17:56:00,"Ault"
2021-06-10 17:57:00,"Ault"
2021-06-10 18:04:00,"Ault"
2021-06-10 18:04:00,"Ault"
2021-06-10 18:04:00,"Ault"
2021-06-10 18:06:00,"Ault"
2021-06-10 18:07:00,"Ault"
2021-06-10 18:08:00,"Ault"
2021-06-10 18:08:00,"Ault"
2021-06-10 18:09:00,"Ault"
2021-06-10 18:11:00,"Ault"
2021-06-10 18:16:00,"Ault"
2021-06-10 18:16:00,"Ault"
2021-06-10 18:16:00,"Ault"
2021-06-10 18:17:00,"Ault"
2021-06-10 18:19:00,"Ault"
2021-06-10 18:20:00,"Ault"
2021-06-10 18:21:00,"Ault"
2021-06-10 18:23:00,"Ault"
2021-06-10 18:26:00,"Ault"
2021-06-10 18:28:00,"Ault"
2021-06-10 18:58:00,"Ault"
2021-06-10 19:27:00,"Ault"
2021-06-10 19:30:00,"Ault"
2021-06-10 19:36:00,"Ault"
2021-06-10 19:40:00,"Ault"
2021-06-10 19:43:00,"Ault"
2021-06-10 19:43:00,"Ault"
2021-06-10 21:35:00,"Ault"
2021-06-10 21:35:00,"Ault"
2021-06-10 21:38:00,"Ault"
2021-06-10 21:38:00,"Ault"
2021-06-10 21:38:00,"Ault"
2021-06-10 21:57:00,"Ault"
2021-06-10 21:59:00,"Ault"
2021-06-10 22:16:00,"Ault"
2021-06-10 22:17:00,"Ault"
2021-06-10 22:23:00,"Ault"
2021-06-10 22:25:00,"Ault"
2021-06-10 22:26:00,"Ault"
2021-06-10 22:36:00,"Ault"
2021-06-10 22:47:00,"Ault"
2021-06-10 23:13:00,"Ault"
2021-06-10 23:21:00,"Ault"
2021-06-10 23:25:00,"Ault"
2021-06-10 23:47:00,"Ault"
2021-06-10 23:47:00,"Ault"
2021-06-10 23:50:00,"Ault"
2021-06-11 08:48:00,"Ault"
2021-06-11 08:50:00,"Ault"
2021-06-11 08:58:00,"Ault"
2021-06-11 08:58:00,"Ault"
2021-06-11 09:03:00,"Ault"
2021-06-11 09:03:00,"Ault"
2021-06-11 09:06:00,"Ault"
2021-06-11 09:06:00,"Ault"
2021-06-11 09:09:00,"Ault"
2021-06-11 09:18:00,"Ault"
2021-06-11 09:26:00,"Ault"
2021-06-11 09:29:00,"Ault"
2021-06-11 09:41:00,"Ault"
2021-06-11 09:52:00,"Ault"
2021-06-11 09:52:00,"Ault"
2021-06-11 09:52:00,"Ault"
2021-06-11 09:59:00,"Ault"
2021-06-11 10:03:00,"Ault"
2021-06-11 10:03:00,"Ault"
2021-06-11 10:03:00,"Ault"
2021-06-11 10:06:00,"Ault"
2021-06-11 10:06:00,"Ault"
2021-06-11 10:08:00,"Ault"
2021-06-11 10:16:00,"Ault"
2021-06-11 10:17:00,"Ault"
2021-06-11 10:18:00,"Ault"
2021-06-11 10:19:00,"Ault"
2021-06-11 10:19:00,"Ault"
2021-06-11 10:20:00,"Ault"
2021-06-11 10:20:00,"Ault"
2021-06-11 10:21:00,"Ault"
2021-06-11 10:24:00,"Ault"
2021-06-11 10:26:00,"Ault"
2021-06-11 10:28:00,"Ault"
2021-06-11 10:29:00,"Ault"
2021-06-11 10:29:00,"Ault"
2021-06-11 10:31:00,"Ault"
2021-06-11 10:32:00,"Ault"
2021-06-11 10:33:00,"Ault"
2021-06-11 10:33:00,"Ault"
2021-06-11 10:37:00,"Ault"
2021-06-11 10:51:00,"Ault"
2021-06-11 10:59:00,"Ault"
2021-06-11 11:09:00,"Ault"
2021-06-11 11:12:00,"Ault"
2021-06-11 11:16:00,"Ault"
2021-06-11 11:16:00,"Ault"
2021-06-11 11:17:00,"Ault"
2021-06-11 11:17:00,"Ault"
2021-06-11 11:17:00,"Ault"
2021-06-11 11:18:00,"Ault"
2021-06-11 11:19:00,"Ault"
2021-06-11 11:20:00,"Ault"
2021-06-11 11:20:00,"Ault"
2021-06-11 11:21:00,"Ault"
2021-06-11 11:22:00,"Ault"
2021-06-11 11:24:00,"Ault"
2021-06-11 11:25:00,"Ault"
2021-06-11 11:27:00,"Ault"
2021-06-11 11:54:00,"Ault"
2021-06-11 12:02:00,"Ault"
2021-06-11 12:15:00,"Ault"
2021-06-11 12:18:00,"Ault"
2021-06-11 12:18:00,"Ault"
2021-06-11 12:20:00,"Ault"
2021-06-11 12:21:00,"Ault"
2021-06-11 12:22:00,"Ault"
2021-06-11 12:24:00,"Ault"
2021-06-11 12:27:00,"Ault"
2021-06-11 12:27:00,"Ault"
2021-06-11 12:32:00,"Ault"
2021-06-11 12:37:00,"Ault"
2021-06-11 12:38:00,"Ault"
2021-06-11 12:43:00,"Ault"
2021-06-11 12:47:00,"Ault"
2021-06-11 12:52:00,"Ault"
2021-06-11 12:59:00,"Ault"
2021-06-11 13:03:00,"Ault"
2021-06-11 13:04:00,"Ault"
2021-06-11 13:05:00,"Ault"
2021-06-11 13:07:00,"Ault"
2021-06-11 13:08:00,"Ault"
2021-06-11 13:10:00,"Ault"
2021-06-11 13:11:00,"Ault"
2021-06-11 13:13:00,"Ault"
2021-06-11 13:15:00,"Ault"
2021-06-11 13:17:00,"Ault"
2021-06-11 13:19:00,"Ault"
2021-06-11 13:23:00,"Ault"
2021-06-11 13:33:00,"Ault"
2021-06-11 13:36:00,"Ault"
2021-06-11 13:36:00,"Ault"
2021-06-11 13:37:00,"Ault"
2021-06-11 13:39:00,"Ault"
2021-06-11 14:47:00,"Ault"
2021-06-11 20:30:00,"Ault"
2021-06-12 12:13:00,"Ault"
2021-06-12 12:14:00,"Ault"
2021-06-12 13:08:00,"Ault"
2021-06-12 13:08:00,"Ault"
2021-06-12 15:06:00,"Ault"
2021-06-12 15:06:00,"Ault"
2021-06-12 15:07:00,"Ault"
2021-06-12 15:09:00,"Ault"
2021-06-12 15:10:00,"Ault"
2021-06-12 15:10:00,"Ault"
2021-06-12 16:11:00,"Ault"
2021-06-12 16:58:00,"Ault"
2021-06-12 18:58:00,"Ault"
2021-08-08 08:01:00,"Ault"
2021-08-08 11:00:00,"Ault"
2021-08-08 11:00:00,"Ault"
2021-08-08 11:01:00,"Ault"
2021-08-08 11:01:00,"Ault"
2021-08-08 14:12:00,"Ault"
2021-08-08 14:22:00,"Ault"
2021-08-08 15:00:00,"Ault"
2021-08-08 15:02:00,"Ault"
2021-08-08 15:05:00,"Ault"
2021-08-08 16:13:00,"Ault"
2021-08-09 09:34:00,"Ault"
2021-08-09 09:34:00,"Ault"
2021-08-09 09:35:00,"Ault"
2021-08-09 09:37:00,"Ault"
2021-08-09 09:54:00,"Ault"
2021-08-09 09:56:00,"Ault"
2021-08-09 09:56:00,"Ault"
2021-08-09 09:59:00,"Ault"
2021-08-09 10:01:00,"Ault"
2021-08-09 10:09:00,"Ault"
2021-08-09 10:28:00,"Ault"
2021-08-09 10:29:00,"Ault"
2021-08-09 10:40:00,"Ault"
2021-08-09 10:43:00,"Ault"
2021-08-09 10:43:00,"Ault"
2021-08-09 10:45:00,"Ault"
2021-08-09 10:47:00,"Ault"
2021-08-09 10:47:00,"Ault"
2021-08-09 10:47:00,"Ault"
2021-08-09 10:49:00,"Ault"
2021-08-09 10:50:00,"Ault"
2021-08-09 10:51:00,"Ault"
2021-08-09 10:53:00,"Ault"
2021-08-09 10:54:00,"Ault"
2021-08-09 10:58:00,"Ault"
2021-08-09 11:32:00,"Ault"
2021-08-09 11:32:00,"Ault"
2021-08-09 11:45:00,"Ault"
2021-08-09 11:45:00,"Ault"
2021-08-09 11:51:00,"Ault"
2021-08-09 11:53:00,"Ault"
2021-08-09 11:53:00,"Ault"
2021-08-09 11:55:00,"Ault"
2021-08-09 11:58:00,"Ault"
2021-08-09 11:58:00,"Ault"
2021-08-09 11:59:00,"Ault"
2021-08-09 11:59:00,"Ault"
2021-08-09 12:00:00,"Ault"
2021-08-09 12:01:00,"Ault"
2021-08-09 12:02:00,"Ault"
2021-08-09 12:04:00,"Ault"
2021-08-09 12:04:00,"Ault"
2021-08-09 12:04:00,"Ault"
2021-08-09 12:05:00,"Ault"
2021-08-09 12:08:00,"Ault"
2021-08-09 12:09:00,"Ault"
2021-08-09 12:14:00,"Ault"
2021-08-09 12:16:00,"Ault"
2021-08-09 12:22:00,"Ault"
2021-08-09 12:23:00,"Ault"
2021-08-09 12:24:00,"Ault"
2021-08-09 12:27:00,"Ault"
2021-08-09 12:29:00,"Ault"
2021-08-09 12:31:00,"Ault"
2021-08-09 12:35:00,"Ault"
2021-08-09 12:38:00,"Ault"
2021-08-09 12:39:00,"Ault"
2021-08-09 12:43:00,"Ault"
2021-08-09 12:45:00,"Ault"
2021-08-09 12:46:00,"Ault"
2021-08-09 12:48:00,"Ault"
2021-08-09 12:51:00,"Ault"
2021-08-09 12:56:00,"Ault"
2021-08-09 13:00:00,"Ault"
2021-08-09 13:04:00,"Ault"
2021-08-09 13:05:00,"Ault"
2021-08-09 13:06:00,"Ault"
2021-08-09 13:07:00,"Ault"
2021-08-09 13:09:00,"Ault"
2021-08-09 13:17:00,"Ault"
2021-08-09 13:17:00,"Ault"
2021-08-09 13:17:00,"Ault"
2021-08-09 13:19:00,"Ault"
2021-08-09 13:19:00,"Ault"
2021-08-09 13:19:00,"Ault"
2021-08-09 13:21:00,"Ault"
2021-08-09 13:24:00,"Ault"
2021-08-09 13:25:00,"Ault"
2021-08-09 13:25:00,"Ault"
2021-08-09 13:28:00,"Ault"
2021-08-09 13:28:00,"Ault"
2021-08-09 13:31:00,"Ault"
2021-08-09 13:33:00,"Ault"
2021-08-09 13:37:00,"Ault"
2021-08-09 13:38:00,"Ault"
2021-08-09 13:39:00,"Ault"
2021-08-09 13:40:00,"Ault"
2021-08-09 13:41:00,"Ault"
2021-08-09 13:42:00,"Ault"
2021-08-09 13:43:00,"Ault"
2021-08-09 13:45:00,"Ault"
2021-08-09 13:46:00,"Ault"
2021-08-09 13:48:00,"Ault"
2021-08-09 13:48:00,"Ault"
2021-08-09 13:49:00,"Ault"
2021-08-09 13:52:00,"Ault"
2021-08-09 13:56:00,"Ault"
2021-08-09 13:59:00,"Ault"
2021-08-09 14:02:00,"Ault"
2021-08-09 14:08:00,"Ault"
2021-08-09 14:24:00,"Ault"
2021-08-09 14:43:00,"Ault"
2021-08-09 14:44:00,"Ault"
2021-08-09 14:57:00,"Ault"
2021-08-09 14:57:00,"Ault"
2021-08-09 15:00:00,"Ault"
2021-08-09 15:01:00,"Ault"
2021-08-09 15:02:00,"Ault"
2021-08-09 15:04:00,"Ault"
2021-08-09 15:04:00,"Ault"
2021-08-09 15:04:00,"Ault"
2021-08-09 15:06:00,"Ault"
2021-08-09 15:07:00,"Ault"
2021-08-09 15:09:00,"Ault"
2021-08-09 15:09:00,"Ault"
2021-08-09 15:11:00,"Ault"
2021-08-09 15:12:00,"Ault"
2021-08-09 15:13:00,"Ault"
2021-08-09 15:14:00,"Ault"
2021-08-09 15:25:00,"Ault"
2021-08-09 15:50:00,"Ault"
2021-08-09 15:50:00,"Ault"
2021-08-09 16:27:00,"Ault"
2021-08-09 16:40:00,"Ault"
2021-08-09 16:53:00,"Ault"
2021-08-09 16:53:00,"Ault"
2021-08-09 16:54:00,"Ault"
2021-08-09 17:18:00,"Ault"
2021-08-09 17:23:00,"Ault"
2021-08-09 18:10:00,"Ault"
2021-08-09 18:10:00,"Ault"
2021-08-09 18:10:00,"Ault"
2021-08-09 18:51:00,"Ault"
2021-08-09 19:38:00,"Ault"
2021-08-09 19:46:00,"Ault"
2021-08-09 19:51:00,"Ault"
2021-08-09 20:28:00,"Ault"
2021-08-09 20:32:00,"Ault"
2021-08-09 20:34:00,"Ault"
2021-08-09 20:34:00,"Ault"
2021-08-09 20:36:00,"Ault"
2021-08-09 20:36:00,"Ault"
2021-08-09 21:09:00,"Ault"
2021-08-09 21:14:00,"Ault"
2021-08-09 21:15:00,"Ault"
2021-08-09 21:23:00,"Ault"
2021-08-09 21:48:00,"Ault"
2021-08-09 21:48:00,"Ault"
2021-08-09 21:55:00,"Ault"
2021-08-09 22:06:00,"Ault"
2021-08-09 22:08:00,"Ault"
2021-08-09 22:11:00,"Ault"
